Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
John Brown,ARI,SEA,2016-10-23,2016,7,Doubtful,hamstring,,
John Brown,ARI,CAR,2016-10-30,2016,8,Questionable,hamstring,,
John Brown,ARI,WAS,2016-12-04,2016,13,Questionable,illness,,
John Brown,ARI,MIA,2016-12-11,2016,14,Questionable,illness,,
John Brown,ARI,NOR,2016-12-18,2016,15,Questionable,illness,,
John Brown,ARI,SEA,2016-12-24,2016,16,Questionable,illness,,
John Brown,ARI,LAR,2017-01-01,2016,17,Questionable,illness,,
John Brown,ARI,IND,2017-09-17,2017,2,Out,Quadricep,,
John Brown,ARI,DAL,2017-09-25,2017,3,Out,Quadricep,,
John Brown,ARI,SFO,2017-10-01,2017,4,Questionable,Quadricep,,
John Brown,ARI,PHI,2017-10-08,2017,5,Questionable,Quadricep,,
John Brown,ARI,HOU,2017-11-19,2017,11,Questionable,Back,,
John Brown,ARI,JAX,2017-11-26,2017,12,Out,Toe,,
John Brown,ARI,LAR,2017-12-03,2017,13,Out,Toe,,
John Brown,ARI,TEN,2017-12-10,2017,14,Out,Toe,,
John Brown,ARI,WAS,2017-12-17,2017,15,Out,Toe,,
John Brown,ARI,NYG,2017-12-24,2017,16,Questionable,Toe,,
John Brown,BAL,CLE,2018-12-30,2018,17,Questionable,Hamstring,,
John Brown,BUF,TEN,2020-10-13,2020,5,Questionable,Knee,,
John Brown,BUF,KAN,2020-10-19,2020,6,Questionable,Knee,,
John Brown,BUF,NYJ,2020-10-25,2020,7,Out,Knee,,
John Brown,BUF,LAC,2020-11-29,2020,12,Out,Ankle,,
John Brown,BUF,SFO,2020-12-07,2020,13,Injured Reserve,,,
John Brown,BUF,PIT,2020-12-13,2020,14,Injured Reserve,,,
John Brown,BUF,DEN,2020-12-19,2020,15,Injured Reserve,,,
John Brown,BUF,NWE,2020-12-28,2020,16,Injured Reserve,,,
John Brown,BUF,MIA,2021-01-03,2020,17,C19,,,
