Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Carl Nassib,CLE,MIA,2016-09-25,2016,3,Out,hand,,
Carl Nassib,CLE,WAS,2016-10-02,2016,4,Out,hand,,
Carl Nassib,CLE,NWE,2016-10-09,2016,5,Questionable,hand,,
Carl Nassib,TAM,NYG,2018-11-18,2018,11,Questionable,Elbow,,
Carl Nassib,TAM,ATL,2018-12-30,2018,17,Doubtful,Shoulder,,
Carl Nassib,TAM,ARI,2019-11-10,2019,10,Out,Groin,,
Carl Nassib,TAM,NOR,2019-11-17,2019,11,Out,Groin,,
Carl Nassib,TAM,ATL,2019-11-24,2019,12,Questionable,Groin,,
Carl Nassib,TAM,JAX,2019-12-01,2019,13,Questionable,Illness,,
Carl Nassib,OAK,TAM,2020-10-25,2020,7,Questionable,Toe,,
