Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Da'Shawn Hand,DET,GNB,2018-10-07,2018,5,Questionable,Ankle,,
Da'Shawn Hand,DET,BUF,2018-12-16,2018,15,Injured Reserve,Knee,,
Da'Shawn Hand,DET,MIN,2018-12-23,2018,16,Injured Reserve,Knee,,
Da'Shawn Hand,DET,GNB,2018-12-30,2018,17,Injured Reserve,Knee,,
Da'Shawn Hand,DET,ARI,2019-09-08,2019,1,Out,Elbow,,
Da'Shawn Hand,DET,LAC,2019-09-15,2019,2,Questionable,Elbow,,
Da'Shawn Hand,DET,PHI,2019-09-22,2019,3,Out,Elbow,,
Da'Shawn Hand,DET,KAN,2019-09-29,2019,4,Questionable,Elbow,,
Da'Shawn Hand,DET,GNB,2019-10-14,2019,6,Questionable,Elbow,,
Da'Shawn Hand,DET,MIN,2019-10-20,2019,7,Questionable,Elbow,,
Da'Shawn Hand,DET,CHI,2019-11-10,2019,10,Out,Ankle,,
Da'Shawn Hand,DET,DAL,2019-11-17,2019,11,Out,Ankle,,
Da'Shawn Hand,DET,WAS,2019-11-24,2019,12,Out,Ankle,,
Da'Shawn Hand,DET,CHI,2019-11-28,2019,13,Questionable,Ankle,,
Da'Shawn Hand,DET,MIN,2019-12-08,2019,14,Out,Ankle,,
Da'Shawn Hand,DET,TAM,2019-12-15,2019,15,Injured Reserve,,,
Da'Shawn Hand,DET,DEN,2019-12-22,2019,16,Injured Reserve,,,
Da'Shawn Hand,DET,GNB,2019-12-29,2019,17,Injured Reserve,,,
Da'Shawn Hand,DET,CHI,2020-09-13,2020,1,Questionable,Groin,,
Da'Shawn Hand,DET,NOR,2020-10-04,2020,4,Questionable,Chest,,
Da'Shawn Hand,DET,CAR,2020-11-22,2020,11,Questionable,Groin,,
Da'Shawn Hand,DET,HOU,2020-11-26,2020,12,Out,Groin,,
Da'Shawn Hand,DET,CHI,2020-12-06,2020,13,Out,Groin,,
Da'Shawn Hand,DET,GNB,2020-12-13,2020,14,Questionable,Groin,,
Da'Shawn Hand,DET,TEN,2020-12-20,2020,15,Out,Ankle,,
