Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Shane Ray,DEN,LAC,2017-09-11,2017,1,Injured Reserve,Wrist,,
Shane Ray,DEN,DAL,2017-09-17,2017,2,Injured Reserve,Wrist,,
Shane Ray,DEN,BUF,2017-09-24,2017,3,Injured Reserve,Wrist,,
Shane Ray,DEN,OAK,2017-10-01,2017,4,Injured Reserve,Wrist,,
Shane Ray,DEN,NYG,2017-10-15,2017,6,Injured Reserve,Wrist,,
Shane Ray,DEN,LAC,2017-10-22,2017,7,Injured Reserve,Wrist,,
Shane Ray,DEN,OAK,2017-11-26,2017,12,Questionable,Wrist,,
Shane Ray,DEN,MIA,2017-12-03,2017,13,Questionable,Wrist,,
Shane Ray,DEN,WAS,2017-12-24,2017,16,Injured Reserve,Wrist,,
Shane Ray,DEN,KAN,2017-12-31,2017,17,Injured Reserve,Wrist,,
Shane Ray,DEN,ARI,2018-10-18,2018,7,Out,Ankle,,
Shane Ray,DEN,KAN,2018-10-28,2018,8,Doubtful,Ankle,,
Shane Ray,DEN,OAK,2018-12-24,2018,16,Questionable,Illness,,
