Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Robert Griffin,CLE,BAL,2016-09-18,2016,2,Injured Reserve,Shoulder,,
Robert Griffin,CLE,MIA,2016-09-25,2016,3,Injured Reserve,Shoulder,,
Robert Griffin,CLE,WAS,2016-10-02,2016,4,Injured Reserve,Shoulder,,
Robert Griffin,CLE,NWE,2016-10-09,2016,5,Injured Reserve,Shoulder,,
Robert Griffin,CLE,TEN,2016-10-16,2016,6,Injured Reserve,Shoulder,,
Robert Griffin,CLE,CIN,2016-10-23,2016,7,Injured Reserve,Shoulder,,
Robert Griffin,CLE,NYJ,2016-10-30,2016,8,Injured Reserve,Shoulder,,
Robert Griffin,CLE,DAL,2016-11-06,2016,9,Injured Reserve,Shoulder,,
Robert Griffin,CLE,BAL,2016-11-10,2016,10,Injured Reserve,Shoulder,,
Robert Griffin,CLE,PIT,2016-11-20,2016,11,Injured Reserve,Shoulder,,
Robert Griffin,CLE,NYG,2016-11-27,2016,12,Injured Reserve,Shoulder,,
Robert Griffin,BAL,DAL,2020-12-08,2020,13,Injured Reserve,,,
Robert Griffin,BAL,CLE,2020-12-14,2020,14,Injured Reserve,,,
Robert Griffin,BAL,JAX,2020-12-20,2020,15,Injured Reserve,,,
Robert Griffin,BAL,NYG,2020-12-27,2020,16,Injured Reserve,,,
Robert Griffin,BAL,CIN,2021-01-03,2020,17,Injured Reserve,,,
