Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Orlando Scandrick,DAL,WAS,2016-09-18,2016,2,Questionable,hamstring,,
Orlando Scandrick,DAL,CHI,2016-09-25,2016,3,Questionable,hamstring,,
Orlando Scandrick,DAL,SFO,2016-10-02,2016,4,Questionable,hamstring,,
Orlando Scandrick,DAL,CIN,2016-10-09,2016,5,Questionable,hamstring,,
Orlando Scandrick,DAL,GNB,2016-10-16,2016,6,Out,hamstring,,
Orlando Scandrick,DAL,PHI,2016-10-30,2016,8,Questionable,hamstring,,
Orlando Scandrick,DAL,NYG,2016-12-11,2016,14,Questionable,"foot, not injury related",,
Orlando Scandrick,DAL,TAM,2016-12-18,2016,15,Questionable,"foot, not injury related",,
Orlando Scandrick,DAL,DEN,2017-09-17,2017,2,Out,Hand,,
Orlando Scandrick,DAL,NYG,2017-12-10,2017,14,Injured Reserve,Back,,
Orlando Scandrick,DAL,OAK,2017-12-17,2017,15,Injured Reserve,Back,,
Orlando Scandrick,DAL,SEA,2017-12-24,2017,16,Injured Reserve,Back,,
Orlando Scandrick,DAL,PHI,2017-12-31,2017,17,Injured Reserve,Back,,
